Code,Name,Market,Marcap
052860,아이앤씨,KOSDAQ,45996849050
464500,아이언디바이스,KOSDAQ,44123911080
010780,아이에스동서,KOSPI,688263052800
212710,아이에스티이,KOSDAQ,78201072180
038880,아이에이,KOSDAQ,58236782125
307180,아이엘,KOSDAQ,122455678825
101390,아이엠,KOSDAQ,5140810224
461030,아이엠비디엑스,KOSDAQ,132187382500
451220,아이엠티,KOSDAQ,75123788940
090150,아이윈,KOSDAQ,30443338011
123010,아이윈플러스,KOSDAQ,34030200764
031310,아이즈비전,KOSDAQ,38504717823
462980,아이지넷,KOSDAQ,36833562740
185490,아이진,KOSDAQ,69167654400
059100,아이컴포넌트,KOSDAQ,33904773700
262840,아이퀘스트,KOSDAQ,36751860795
175250,아이큐어,KOSDAQ,81501658560
052460,아이크래프트,KOSDAQ,40098784320
119830,아이텍,KOSDAQ,158841586610
052770,아이톡시,KOSDAQ,15151524960
124500,아이티센글로벌,KOSDAQ,783152786250
031820,아이티센씨티에스,KOSPI,73478239862
010280,아이티센엔텍,KOSDAQ,65123786000
232830,아이티센피엔에스,KOSDAQ,36043522680
372800,아이티아이즈,KOSDAQ,26999810350
084850,아이티엠반도체,KOSDAQ,207775675440
309710,아이티켐,KOSDAQ,433343733900
114840,아이패밀리에스씨,KOSDAQ,255641724000
027360,아주IB투자,KOSDAQ,381608028900
139990,아주스틸,KOSPI,121498222890
032080,아즈텍WB,KOSDAQ,26906768308
013310,아진산업,KOSDAQ,125151226950
059120,아진엑스텍,KOSDAQ,157147367520
009320,아진전자부품,KOSPI,52257756200
0007C0,아크릴,KOSDAQ,220256942400
203690,아크솔루션스,KOSDAQ,76921522875
158430,아톤,KOSDAQ,152278612240
200350,아티스트스튜디오,KOSDAQ,53378773500
321820,아티스트컴퍼니,KOSDAQ,61274107680
001540,안국약품,KOSDAQ,103948087400
053800,안랩,KOSDAQ,667590360000
065660,안트로젠,KOSDAQ,379231190000
297570,알로이스,KOSDAQ,31920762996
001780,알루코,KOSPI,202374975880
260660,알리코제약,KOSDAQ,64296853095
354320,알멕,KOSDAQ,276107659200
361570,알비더블유,KOSDAQ,53290061514
131370,알서포트,KOSDAQ,125177645050
140670,알에스오토메이션,KOSDAQ,269636640000
096610,알에프세미,KOSDAQ,51550708615
061040,알에프텍,KOSDAQ,62413608755
148250,알엔투테크놀로지,KOSDAQ,29757016800
476830,알지노믹스,KOSDAQ,2170871352000
347860,알체라,KOSDAQ,78389696025
196170,알테오젠,KOSDAQ,25174473254000
123750,알톤,KOSDAQ,20993151159
459550,알트,KOSDAQ,90745323780
085810,알티캐스트,KOSDAQ,35449485236
043100,알파AI,KOSDAQ,37203648000
117670,알파칩스,KOSDAQ,96062319640
314140,알피바이오,KOSDAQ,55724701230
291650,압타머사이언스,KOSDAQ,38244237400
293780,압타바이오,KOSDAQ,230104441600
018250,애경산업,KOSPI,337254869950
161000,애경케미칼,KOSPI,427135665020
310200,애니플러스,KOSDAQ,161965605780
179530,애드바이오텍,KOSDAQ,30593908730
397810,애드포러스,KOSDAQ,42318314000
900100,애머릿지,KOSDAQ,27300114156
052790,액토즈소프트,KOSDAQ,68550359900
290740,액트로,KOSDAQ,223946494750
238090,앤디포스,KOSDAQ,43080584490
092600,앤씨앤,KOSDAQ,12993261806
129890,앱코,KOSDAQ,44816872368
174900,앱클론,KOSDAQ,1100906323200
109960,앱토크롬,KOSDAQ,55418106519
270520,앱튼,KOSDAQ,66643720833
255440,야스,KOSDAQ,128360140000
030960,양지사,KOSDAQ,125922400000
102120,어보브반도체,KOSDAQ,213013420940
238120,얼라인드,KOSDAQ,51188869760
019990,에너토크,KOSDAQ,73756025280
011090,에넥스,KOSPI,32455477781
435570,에르코스,KOSDAQ,91403796000
270660,에브리봇,KOSDAQ,290102060500
038680,에스넷,KOSDAQ,69096867740
137310,에스디바이오센서,KOSPI,1038519840060
217480,에스디생명공학,KOSDAQ,54756837359
121890,에스디시스템,KOSDAQ,22090383252
304360,에스바이오메딕스,KOSDAQ,429646323600
389500,에스비비테크,KOSDAQ,359132356800
042110,에스씨디,KOSDAQ,59880329796
298060,에스씨엠생명과학,KOSDAQ,35053118568
065420,에스아이리소스,KOSDAQ,16677510667
103230,에스앤더블류,KOSDAQ,29988000000
260970,에스앤디,KOSDAQ,200178576800
101490,에스앤에스텍,KOSDAQ,1275825764200
095910,에스에너지,KOSDAQ,26315341329
275630,에스에스알,KOSDAQ,17121178705
031330,에스에이엠티,KOSDAQ,402480144675
060540,에스에이티,KOSDAQ,36455961870
056190,에스에프에이,KOSDAQ,838469546000
0008Z0,에스엔시스,KOSDAQ,317540378600
005850,에스엘,KOSPI,2190047718000
246250,에스엘에스바이오,KOSDAQ,30220617614
041510,에스엠,KOSDAQ,2584810501000
010580,에스엠벡셀,KOSPI,286473282000
460870,에스엠씨지,KOSDAQ,69819064000
007820,에스엠코어,KOSDAQ,101972785140
464080,에스오에스랩,KOSDAQ,394204325250
109610,에스와이,KOSDAQ,135228961000
365330,에스와이스틸텍,KOSDAQ,165564300000
012750,에스원,KOSPI,2975335637400
306040,에스제이그룹,KOSDAQ,80899789600
398120,에스지헬스케어,KOSDAQ,36191040000
475660,에스켐,KOSDAQ,41552335400
096630,에스코넥,KOSDAQ,57075381904
069510,에스텍,KOSDAQ,151758100000
488280,에스투더블유,KOSDAQ,292596769350
234300,에스트래픽,KOSDAQ,96587619000
039440,에스티아이,KOSDAQ,474900000000
098660,에스티오,KOSDAQ,23426829024
052020,에스티큐브,KOSDAQ,547945325460
237690,에스티팜,KOSDAQ,2585640331600
050760,에스폴리텍,KOSDAQ,21725121740
288620,에스퓨얼셀,KOSDAQ,70491091600
443670,에스피소프트,KOSDAQ,127912996640
317830,에스피시스템스,KOSDAQ,161930484540
058610,에스피지,KOSDAQ,2148986184000
043340,에쎈테크,KOSDAQ,38000000000
023960,에쓰씨엔지니어링,KOSPI,50625882725
163280,에어레인,KOSDAQ,82978775800
298690,에어부산,KOSPI,203420160000
200710,에이디테크놀로지,KOSDAQ,421369769700
475580,에이럭스,KOSDAQ,141698960000
096690,에이루트,KOSDAQ,40719208411
078520,에이블씨엔씨,KOSPI,253117786530
298380,에이비엘바이오,KOSDAQ,10617106779000
203400,에이비온,KOSDAQ,314904057480
195990,에이비프로바이오,KOSDAQ,53806357269
003800,에이스침대,KOSDAQ,344344500000
088800,에이스테크,KOSDAQ,210662950860
241840,에이스토리,KOSDAQ,70977555360
364950,에이아이코리아,KOSDAQ,59983297350
453860,에이에스텍,KOSDAQ,90232579250
312610,에이에프더블류,KOSDAQ,29797882248
015260,에이엔피,KOSPI,19084446162
172670,에이엘티,KOSDAQ,107075095050
481070,에이유브랜즈,KOSDAQ,295944000000
060900,에이전트AI,KOSDAQ,44221093272
445090,에이직랜드,KOSDAQ,312016642000
295310,에이치브이엠,KOSDAQ,896215404300
072990,에이치시티,KOSDAQ,79234133000
044990,에이치엔에스하이텍,KOSDAQ,141411820000
239610,에이치엘사이언스,KOSDAQ,41896733550
036170,에이치엠넥스,KOSDAQ,92539364008
148930,에이치와이티씨,KOSDAQ,30118630480
044780,에이치케이,KOSDAQ,24279592544
357230,에이치피오,KOSDAQ,100343146680
355690,에이텀,KOSDAQ,21944218800
071670,에이테크솔루션,KOSDAQ,110500000000
045660,에이텍,KOSDAQ,81856600000
224110,에이텍모빌리티,KOSDAQ,52278600000
021080,에이티넘인베스트,KOSDAQ,130560000000
200470,에이팩트,KOSDAQ,360077790500
262260,에이프로,KOSDAQ,72340760000
007460,에이프로젠,KOSPI,226891165670
003060,에이프로젠바이오로직스,KOSPI,99402330345
397030,에이프릴바이오,KOSDAQ,1172020463000
244920,에이플러스에셋,KOSPI,223364006840
278470,에이피알,KOSPI,8889780562500
0009K0,에임드바이오,KOSDAQ,3573498167700
230240,에치에프알,KOSDAQ,167560310000
230360,에코마케팅,KOSDAQ,493810214940
038870,에코바이오,KOSDAQ,41554323785
097780,에코볼트,KOSDAQ,54184270400
448280,에코아이,KOSDAQ,299570714190
101360,에코앤드림,KOSDAQ,312857745260
128540,에코캡,KOSDAQ,75934358700
086520,에코프로,KOSDAQ,12858001594400
450080,에코프로머티,KOSPI,3944234348600
247540,에코프로비엠,KOSDAQ,14728882406400
383310,에코프로에이치엔,KOSDAQ,497105888400
038110,에코플라스틱,KOSDAQ,131741984000
073540,에프알텍,KOSDAQ,23313000000
064850,에프앤가이드,KOSDAQ,99269888400
036810,에프에스티,KOSDAQ,671864248800
173940,에프엔씨엔터,KOSDAQ,60878555640
083500,에프엔에스테크,KOSDAQ,114571645920
054940,엑사이엔씨,KOSDAQ,21164723624
950130,엑세스바이오,KOSDAQ,146195349000
373110,엑셀세라퓨틱스,KOSDAQ,28016918280
205100,엑셈,KOSDAQ,136921782128
356680,엑스게이트,KOSDAQ,210936405880
070300,엑스큐어,KOSDAQ,34960617000
317770,엑스페릭스,KOSDAQ,85849966980
373200,엑스플러스,KOSDAQ,64023105552
069920,엑시온그룹,KOSDAQ,31003900203
092870,엑시콘,KOSDAQ,215599166440
019490,엑시큐어하이트론,KOSPI,41349858070
317870,엔바이오니아,KOSDAQ,81106465310
067570,엔브이에이치코리아,KOSDAQ,99310350000
0004V0,엔비알모션,KOSDAQ,207881270640
236810,엔비티,KOSDAQ,33441589220
333620,엔시스,KOSDAQ,67560601600
101400,엔시트론,KOSDAQ,25714516450
036570,엔씨소프트,KOSPI,5256741368000
475230,엔알비,KOSDAQ,180874329190
078860,엔에스이엔엠,KOSDAQ,63695701761
265740,엔에프씨,KOSDAQ,76098936000
354200,엔젠바이오,KOSDAQ,34828036048
455900,엔젤로보틱스,KOSDAQ,570676987500
419080,엔젯,KOSDAQ,104289316230
183490,엔지켐생명과학,KOSDAQ,112116410716
085310,엔케이,KOSPI,96076232196
182400,엔케이맥스,KOSDAQ,263029901475
348370,엔켐,KOSDAQ,1413703799200
069410,엔텔스,KOSDAQ,50711878800
227950,엔투텍,KOSDAQ,57283627604
291230,엔피,KOSDAQ,51107003225
048830,엔피케이,KOSDAQ,17581763697
096870,엘디티,KOSDAQ,20828257505
900140,엘브이엠씨홀딩스,KOSPI,286768801088
290650,엘앤씨바이오,KOSDAQ,1376250290200
066970,엘앤에프,KOSPI,4650759088000
156100,엘앤케이바이오,KOSDAQ,280392319350
073110,엘엠에스,KOSDAQ,53463487550
083310,엘오티베큠,KOSDAQ,222803512830
037950,엘컴텍,KOSDAQ,70429230846
489500,엘케이켐,KOSDAQ,192108513600
170920,엘티씨,KOSDAQ,249313373600
058630,엠게임,KOSDAQ,110032027510
226590,엠디바이스,KOSDAQ,167434848000
058970,엠로,KOSDAQ,427022037900
169330,엠브레인,KOSDAQ,33391741514
097520,엠씨넥스,KOSPI,522915075000
373170,엠아이큐브솔루션,KOSDAQ,37734095700
179290,엠아이텍,KOSDAQ,226559746000
484870,엠앤씨솔루션,KOSPI,1557993780000
009780,엠에스씨,KOSDAQ,127600000000
123040,엠에스오토텍,KOSDAQ,148429068630
432980,엠에프씨,KOSDAQ,28610500860
413390,엠오티,KOSDAQ,91483422000
032790,엠젠솔루션,KOSDAQ,55212227900
033160,엠케이전자,KOSDAQ,197041305600
347890,엠투아이,KOSDAQ,119914616360
033310,엠투엔,KOSDAQ,69872744092
259630,엠플러스,KOSDAQ,139205161200
105550,엣지파운드리,KOSDAQ,110569556012
060850,영림원소프트랩,KOSDAQ,53014120000
014440,영보화학,KOSPI,92200000000
143540,영우디에스피,KOSDAQ,38578909175
111770,영원무역,KOSPI,3797492807600
009970,영원무역홀딩스,KOSPI,2550005869300
003520,영진약품,KOSPI,347861974362
000670,영풍,KOSPI,893050730000
012280,영화금속,KOSPI,51767834010
265560,영화테크,KOSDAQ,94180485800
012160,영흥,KOSPI,46298840004
036000,예림당,KOSDAQ,70024202080
250930,예선테크,KOSDAQ,15411205480
053280,예스24,KOSDAQ,88125000000
122640,예스티,KOSDAQ,379813315590
476040,오가노이드사이언스,KOSDAQ,217803461500
900300,오가닉티코스메틱,KOSDAQ,42419824044
045060,오공,KOSDAQ,39898348770
192410,오늘이엔엠,KOSDAQ,43441924463
080520,오디텍,KOSDAQ,35552389380
007310,오뚜기,KOSPI,1534998890000
039830,오로라,KOSDAQ,157676338500
322310,오로스테크놀로지,KOSDAQ,226670316400
046120,오르비텍,KOSDAQ,112476957040
475830,오름테라퓨틱,KOSDAQ,2528775028800
014940,오리엔탈정공,KOSDAQ,391477747990
002630,오리엔트바이오,KOSPI,67355146840
065500,오리엔트정공,KOSDAQ,77293990720
271560,오리온,KOSPI,4289670322000
001800,오리온홀딩스,KOSPI,1277966608800
010470,오리콤,KOSDAQ,69335539500
417860,오브젠,KOSDAQ,50585677620
352910,오비고,KOSDAQ,81387444880
053980,오상자이엘,KOSDAQ,62548269985
036220,오상헬스케어,KOSDAQ,159458481840
052420,오성첨단소재,KOSDAQ,135784130716
052300,오션인더블유,KOSDAQ,37693594605
039200,오스코텍,KOSDAQ,1677621017600
226400,오스테오닉,KOSDAQ,129341622260
031510,오스템,KOSDAQ,28532000000
342870,오아,KOSDAQ,44810785350
368970,오에스피,KOSDAQ,17907242560
138080,오이솔루션,KOSDAQ,175412692160
080580,오킨스전자,KOSDAQ,216140394960
067170,오텍,KOSDAQ,45824098390
353590,오토앤,KOSDAQ,45386384250
173130,오파스넷,KOSDAQ,84802074500
440320,오픈놀,KOSDAQ,36026950000
049480,오픈베이스,KOSDAQ,73371264305
394280,오픈엣지테크놀로지,KOSDAQ,296701337550
476060,온코닉테라퓨틱스,KOSDAQ,852425832560
382150,온코크로스,KOSDAQ,108856449850
005320,온타이드,KOSPI,30563933430
244460,올리패스,KOSDAQ,13402000755
226950,올릭스,KOSDAQ,2751881052900
057540,옴니시스템,KOSDAQ,46548844965
131030,옵투스제약,KOSDAQ,121232073300
082210,옵트론텍,KOSDAQ,58584540110
109080,옵티시스,KOSDAQ,49089560000
380540,옵티코어,KOSDAQ,135888970095
153710,옵티팜,KOSDAQ,75550283700
432430,와이랩,KOSDAQ,66363446400
338840,와이바이오로직스,KOSDAQ,373380792600
122990,와이솔,KOSDAQ,159035313570
232140,와이씨,KOSDAQ,1251191587500
112290,와이씨켐,KOSDAQ,203727481750
065530,와이어블,KOSDAQ,61616321592
067900,와이엔텍,KOSDAQ,117023807370
007530,와이엠,KOSDAQ,53410154400
155650,와이엠씨,KOSDAQ,73710445030
273640,와이엠텍,KOSDAQ,86631400000
251370,와이엠티,KOSDAQ,196331471400
209640,와이제이링크,KOSDAQ,118892350280
096250,와이즈넛,KOSDAQ,133846597920
273060,와이즈버즈,KOSDAQ,42083291388
019210,와이지-원,KOSDAQ,179619931650
122870,와이지엔터테인먼트,KOSDAQ,1297158800600
011690,와이투솔루션,KOSPI,153429582830
079000,와토스코리아,KOSDAQ,48456000000
403490,우듬지팜,KOSDAQ,65224098880
316140,우리금융지주,KOSPI,20554136960000
032820,우리기술,KOSDAQ,672863647650
041190,우리기술투자,KOSDAQ,634200000000
115440,우리넷,KOSDAQ,79445989120
046970,우리로,KOSDAQ,59163748650
082850,우리바이오,KOSDAQ,95217175770
215360,우리산업,KOSDAQ,79449818100
072470,우리산업홀딩스,KOSDAQ,61100548135
073560,우리손에프앤지,KOSDAQ,105033504431
037400,우리엔터프라이즈,KOSDAQ,24990848738
153490,우리이앤엘,KOSDAQ,34440120000
101170,우림피티에스,KOSDAQ,304425000000
006980,우성,KOSPI,50305200000
066590,우수AMS,KOSDAQ,141948028790
017370,우신시스템,KOSPI,112082010480
103840,우양,KOSDAQ,49344780420
101970,우양에이치씨,KOSDAQ,171859904580
046940,우원개발,KOSDAQ,59012752750
215380,우정바이오,KOSDAQ,33019628112
065680,우주일렉트로,KOSDAQ,291998883600
105840,우진,KOSPI,423141186500
018620,우진비앤지,KOSDAQ,23140323693
010400,우진아이엔에스,KOSPI,30488000000
457550,우진엔텍,KOSDAQ,204085180200
049800,우진플라임,KOSPI,37800000000
016880,웅진,KOSPI,189427179600
095720,웅진씽크빅,KOSPI,135950544345
396470,워트,KOSDAQ,112840000000
005820,원림,KOSPI,33780159000
307280,원바이오젠,KOSDAQ,46398860580
032940,원익,KOSDAQ,254523287700
240810,원익IPS,KOSDAQ,3818727497800
074600,원익QnC,KOSDAQ,642741600000
104830,원익머트리얼즈,KOSDAQ,414803200000
014190,원익큐브,KOSDAQ,71861809180
217820,원익피앤이,KOSDAQ,186021871280
030530,원익홀딩스,KOSDAQ,3274890394400
012620,원일특강,KOSDAQ,35156000000
136150,원일티엔아이,KOSDAQ,149769006100
382840,원준,KOSDAQ,114842289120
336570,원텍,KOSDAQ,742243400250
376980,원티드랩,KOSDAQ,32912747780
008370,원풍,KOSDAQ,58440000000
008290,원풍물산,KOSDAQ,18230768192
101160,월덱스,KOSDAQ,363241846000
336060,웨이버스,KOSDAQ,47240251200
095270,웨이브일렉트로,KOSDAQ,66113067600
289930,웨이비스,KOSDAQ,131455726500
010600,웰바이오텍,KOSPI,2182161768
065950,웰크론,KOSDAQ,45198314502
076080,웰크론한텍,KOSDAQ,23271980680
043590,웰킵스하이텍,KOSDAQ,17150433584
196700,웹스,KOSDAQ,27205688736
069080,웹젠,KOSDAQ,428704952760
053580,웹케시,KOSDAQ,131044343280
479960,위너스,KOSDAQ,69195100000
377460,위니아에이드,KOSDAQ,253187202960
044340,위닉스,KOSDAQ,89099023625
330350,위더스제약,KOSDAQ,105881154780
348350,위드텍,KOSDAQ,86255092000
112040,위메이드,KOSDAQ,914911616850
101730,위메이드맥스,KOSDAQ,512038077460
123420,위메이드플레이,KOSDAQ,81358495140
065370,위세아이텍,KOSDAQ,38987277120
038620,위즈코프,KOSDAQ,44528925420
299900,위지윅스튜디오,KOSDAQ,110497579064
036090,위지트,KOSDAQ,74587138920
459100,위츠,KOSDAQ,88877250000
136540,윈스테크넷,KOSDAQ,135691193300
097800,윈팩,KOSDAQ,71772820454
192390,윈하이텍,KOSDAQ,24215742655
008600,윌비스,KOSPI,19431215271
335870,윙스풋,KOSDAQ,36013516950
900340,윙입푸드,KOSDAQ,40113749616
033270,유나이티드제약,KOSPI,298908942600
014830,유니드,KOSPI,487267200000
446070,유니드비티플러스,KOSPI,33531439400
036200,유니셈,KOSDAQ,306948872230
018000,유니슨,KOSDAQ,263054257166
000910,유니온,KOSPI,68378891220
047400,유니온머티리얼,KOSPI,62370000000
203450,유니온바이오메트릭스,KOSDAQ,44489662120
011330,유니켐,KOSPI,109800236448
077500,유니퀘스트,KOSPI,136728645660
011320,유니크,KOSDAQ,82306160700
086390,유니테스트,KOSDAQ,253398170740
241690,유니테크노,KOSDAQ,88094541600
142210,유니트론텍,KOSDAQ,151482611910
389680,유디엠텍,KOSDAQ,22293561240
088340,유라클,KOSDAQ,60882933600
048430,유라테크,KOSDAQ,95385600000
206650,유바이오로직스,KOSDAQ,411463284540
089850,유비벨록스,KOSDAQ,78364658680
084440,유비온,KOSDAQ,21605228800
032620,유비케어,KOSDAQ,200697999455
264450,유비쿼스,KOSDAQ,135215845460
078070,유비쿼스홀딩스,KOSDAQ,183617771960
002920,유성기업,KOSPI,57343975000
024800,유성티엔에스,KOSDAQ,97261006500
000700,유수홀딩스,KOSPI,153386272680
054930,유신,KOSDAQ,65850000000
069330,유아이디,KOSDAQ,15283805007
049520,유아이엘,KOSDAQ,108190040420
003470,유안타증권,KOSPI,774434714880
263770,유에스티,KOSDAQ,43300214244
072130,유엔젤,KOSPI,58545361160
000220,유유제약,KOSPI,74261050360
000227,유유제약2우B,KOSPI,3590926800
388720,유일로보틱스,KOSDAQ,1060899306500
340930,유일에너테크,KOSDAQ,54435570150
023410,유진기업,KOSDAQ,273680455020
056080,유진로봇,KOSDAQ,806511268000
084370,유진테크,KOSDAQ,1885990256600
240600,유진테크놀로지,KOSDAQ,25911284740
001200,유진투자증권,KOSPI,347750440620
221800,유투바이오,KOSDAQ,75576613680
179900,유티아이,KOSDAQ,426483378600
263050,유틸렉스,KOSDAQ,31898985296
000100,유한양행,KOSPI,8652584883400
003460,유화증권,KOSPI,153947056725
191410,육일씨엔에쓰,KOSDAQ,29579233200
372170,윤성에프앤씨,KOSDAQ,239371440000
146060,율촌,KOSDAQ,35086784295
008730,율촌화학,KOSPI,643560000000
008250,이건산업,KOSPI,45891540650
039020,이건홀딩스,KOSDAQ,87628670920
025820,이구산업,KOSPI,194966860000
067920,이글루,KOSDAQ,56410090470
044960,이글벳,KOSDAQ,52084557960
303530,이노뎁,KOSDAQ,39999179550
296640,이노룰스,KOSDAQ,27134040480
302430,이노메트리,KOSDAQ,66964146480
214320,이노션,KOSPI,731600000000
462350,이노스페이스,KOSDAQ,474283667000
274400,이노시뮬레이션,KOSDAQ,36891161580
073490,이노와이어리스,KOSDAQ,176029034900
215790,이노인스트루먼트,KOSDAQ,25096401827
344860,이노진,KOSDAQ,21966780000
469610,이노테크,KOSDAQ,223697880000
088390,이녹스,KOSDAQ,84097162240
272290,이녹스첨단소재,KOSDAQ,496198684200
053350,이니텍,KOSDAQ,101983317950
452400,이닉스,KOSDAQ,95703565400
264850,이랜시스,KOSDAQ,221756559840
054210,이랜텍,KOSDAQ,221045175400
009730,이렘,KOSDAQ,35517496728
065440,이루온,KOSDAQ,37994102860
139480,이마트,KOSPI,2279414649400
424870,이뮨온시아,KOSDAQ,852898293500
115610,이미지스,KOSDAQ,28814158822
131400,이브이첨단소재,KOSDAQ,86110269490
351330,이삭엔지니어링,KOSDAQ,78077858400
080010,이상네트웍스,KOSDAQ,67271885640
457190,이수스페셜티케미컬,KOSPI,1878955016000
086890,이수앱지스,KOSDAQ,222201127480
007660,이수페타시스,KOSPI,8970606561800
005950,이수화학,KOSPI,217978661010
015020,이스타코,KOSPI,25710960000
047560,이스트소프트,KOSDAQ,207546722080
900110,이스트아시아홀딩스,KOSDAQ,26970198318
239340,이스트에이드,KOSDAQ,45325785120
067010,이씨에스,KOSDAQ,28645020000
456070,이엔셀,KOSDAQ,172081154800
102710,이엔에프테크놀로지,KOSDAQ,661526806800
074610,이엔플러스,KOSPI,37494481920
041520,이엘씨,KOSDAQ,85808659200
063760,이엘피,KOSDAQ,23452701950
123570,이엠넷,KOSDAQ,42859174072
083470,이엠앤아이,KOSDAQ,16453393659
095190,이엠코리아,KOSDAQ,137373272510
091120,이엠텍,KOSDAQ,124899103440
102460,이연제약,KOSPI,195161515500
039030,이오테크닉스,KOSDAQ,3714344325000
294090,이오플로우,KOSDAQ,61207866450
088290,이원컴포텍,KOSDAQ,32582257388
084680,이월드,KOSPI,226606296414
353810,이지바이오,KOSDAQ,201138073600
261520,이지스,KOSDAQ,103455414990
099750,이지케어텍,KOSDAQ,135908771350
377330,이지트로닉스,KOSDAQ,31176023820
035810,이지홀딩스,KOSDAQ,306774459675
092130,이크레더블,KOSDAQ,184748824000
134060,이퓨쳐,KOSDAQ,19100846250
001840,이화공영,KOSDAQ,36010355776
000760,이화산업,KOSPI,39984000000
014990,인디에프,KOSPI,60315734985
041830,인바디,KOSDAQ,399034107200
352940,인바이오,KOSDAQ,23202603550
101140,인바이오젠,KOSPI,122539435200
079950,인베니아,KOSDAQ,26100000000
389470,인벤티지랩,KOSDAQ,1015144401300
277410,인산가,KOSDAQ,44634168810
060150,인선이엔티,KOSDAQ,201154803840
033230,인성정보,KOSDAQ,89008099560
450520,인스웨이브,KOSDAQ,48083970060
006490,인스코비,KOSPI,84973128975
465480,인스피언,KOSDAQ,49573705080
037330,인지디스플레,KOSDAQ,64247967936
100030,인지소프트,KOSDAQ,66002651400
023800,인지컨트롤스,KOSPI,114616678250
034590,인천도시가스,KOSPI,111556227000
211050,인카금융서비스,KOSDAQ,595104976560
083640,인콘,KOSDAQ,18963765644
064090,인크레더블버즈,KOSDAQ,68147560650
216050,인크로스,KOSDAQ,83866239660
049070,인탑스,KOSDAQ,362920000000
119610,인터로조,KOSDAQ,178739278020
017250,인터엠,KOSDAQ,21129648868
129260,인터지스,KOSPI,70502461380
051370,인터플렉스,KOSDAQ,247737752640
064290,인텍플러스,KOSDAQ,177651315220
189300,인텔리안테크,KOSDAQ,734160045600
287840,인투셀,KOSDAQ,813048780000
150840,인트로메딕,KOSDAQ,3998804793
048530,인트론바이오,KOSDAQ,102793793620
023810,인팩,KOSPI,126400000000
115310,인포바인,KOSDAQ,207537395000
039290,인포뱅크,KOSDAQ,52337747560
071200,인피니트헬스케어,KOSDAQ,142963243880
101930,인화정공,KOSDAQ,450564641600
249420,일동제약,KOSPI,1224400352400
000230,일동홀딩스,KOSPI,148409544000
013360,일성건설,KOSPI,109670506400
003120,일성아이에스,KOSPI,279965000000
333430,일승,KOSDAQ,193578506100
068330,일신바이오,KOSDAQ,71187985400
003200,일신방직,KOSPI,266336000000
007110,일신석재,KOSPI,122923640070
007570,일양약품,KOSPI,249067915200
178780,일월지엠엘,KOSDAQ,51816962100
008500,일정실업,KOSPI,19620000000
019540,일지테크,KOSDAQ,69324255000
081000,일진다이아,KOSPI,164754510000
020760,일진디스플,KOSPI,46465394382
103590,일진전기,KOSPI,2956494180000
094820,일진파워,KOSDAQ,200396042610
271940,일진하이솔루스,KOSPI,491317460700
015860,일진홀딩스,KOSPI,334082459910
226320,잇츠한불,KOSPI,246485500600
950140,잉글우드랩,KOSDAQ,212586166200
049550,잉크테크,KOSDAQ,58230642690
389020,자람테크놀로지,KOSDAQ,232724761500
254120,자비스,KOSDAQ,43486537780
043910,자연과환경,KOSDAQ,69622354598
234920,자이글,KOSDAQ,71849132100
289220,자이언트스텝,KOSDAQ,92595717150
317400,자이에스앤디,KOSPI,159977895000
033240,자화전자,KOSPI,497139132600
049630,재영솔루텍,KOSDAQ,627739897200
417840,저스템,KOSDAQ,43576500000
000950,전방,KOSPI,60228000000
079900,전진건설로봇,KOSPI,719412468500
110020,전진바이오팜,KOSDAQ,19793394970
208140,정다운,KOSDAQ,82691142380
040420,정상제이엘에스,KOSDAQ,89989148480
045510,정원엔시스,KOSDAQ,29117199968
217190,제너셈,KOSDAQ,67084181100
095700,제넥신,KOSDAQ,201061281010
122310,제노레이,KOSDAQ,59234145080
361390,제노코,KOSDAQ,212539054350
225220,제놀루션,KOSDAQ,36614560068
123330,제닉,KOSDAQ,126861385600
381620,제닉스로보틱스,KOSDAQ,185487388800
159580,제로투세븐,KOSDAQ,76925322240
147830,제룡산업,KOSDAQ,124800000000
033100,제룡전기,KOSDAQ,607159060200
079370,제우스,KOSDAQ,470837908200
054950,제이브이엠,KOSDAQ,304665278400
023440,제이스코홀딩스,KOSDAQ,60258909920
090470,제이스텍,KOSDAQ,81790459920
137950,제이씨케미칼,KOSDAQ,73038429920
033320,제이씨현시스템,KOSDAQ,77126733120
417500,제이아이테크,KOSDAQ,104255485920
204270,제이앤티씨,KOSDAQ,1048214203920
127120,제이에스링크,KOSDAQ,582356843000
194370,제이에스코퍼레이션,KOSPI,328179532980
026040,제이에스티나,KOSDAQ,47448396250
452160,제이엔비,KOSDAQ,67707390080
126880,제이엔케이글로벌,KOSDAQ,82609454680
322510,제이엘케이,KOSDAQ,155981530120
033050,제이엠아이,KOSDAQ,26454425704
094970,제이엠티,KOSDAQ,43294200400
418550,제이오,KOSDAQ,234689543090
060230,제이케이시냅스,KOSDAQ,21458555060
420570,제이투케이바이오,KOSDAQ,47481561960
089790,제이티,KOSDAQ,47038739280
0010V0,제이피아이헬스케어,KOSDAQ,70658736000
030000,제일기획,KOSPI,2415865725000
052670,제일바이오,KOSDAQ,60588453120
271980,제일약품,KOSPI,218955544080
412540,제일엠앤에스,KOSDAQ,81063616775
001560,제일연마,KOSPI,94276000000
199820,제일일렉트릭,KOSDAQ,220200200000
038010,제일테크노스,KOSDAQ,53820000000
002620,제일파마홀딩스,KOSPI,126508971600
080220,제주반도체,KOSDAQ,1062561398050
